APN,Application Received,Application Year,Council District,Address_left,City,Zip_left,Units Withdrawn,Replacement Unit,Latitude_left,Longitude_left,lat_lon_left,geometry,Address_right,Zip_right,CD#,Year of Covenant,Affordable Units,Total Units,% of Affordable,Rec Year,Entitlement,Zip_right,C of O,Extremely Low (AMI 30%),"Very, Very Low (45%)",Very Low (AMI 50%),Low (AMI 50%-80%),Moderate (AMI 120%),Workforce (AMI 150%),Types of Density Bonus/Discretionary/Specific Plan,source,Cleaned_Address,Latitude_right,Longitude_right,lat_lon_right,index_right,OBJECTID,name
4332019006,4/6/2016,2016,5,1128 S SHENANDOAH ST,LOS ANGELES ,90035.0,2.0,,34.056273,-118.381182,"(34.056273, -118.381182)",POINT (372530.36492638086 3769255.9406432365),1140 S SHENANDOAH ST,,,2024,18.0,18,1.0,2024,ED1,,,0.0,,0.0,14.0,4.0,0.0,,ed1,1140 S SHENANDOAH ST,34.0558752,-118.3812506,"(34.0558752, -118.3812506)",72.0,73.0,Pico-Robertson
4332019021,3/22/2017,2017,5,8664 W WHITWORTH DR,LOS ANGELES ,90035.0,7.0,,34.0569916,-118.3807595,"(34.0569916, -118.3807595)",POINT (372570.4360226294 3769335.100571317),1101 S. Bedford St.,90035.0,5.0,2018,1.0,10,0.1,2018,DB,90035,2023-12-29 00:00:00,,,1.0,,,,,deduplicated_matched,1101 S. Bedford St.,34.0571345,-118.3804228,"(34.0571345, -118.3804228)",72.0,73.0,Pico-Robertson
4332019033,10/29/2013,2013,5,1215 S BEDFORD ST,Los Angeles ,90035.0,5.0,21.0,34.0552951,-118.3807867,"(34.0552951, -118.3807867)",POINT (372565.3861644423 3769147.007649736),1215 South Bedford St,91035.0,5.0,2014,2.0,21,0.0952380952380952,2014,DB,91035,2017-08-17 00:00:00,,,2.0,,,,,deduplicated_matched,1215 South Bedford St,34.0552951,-118.3807867,"(34.0552951, -118.3807867)",72.0,73.0,Pico-Robertson
4332019034,10/29/2013,2013,5,1209 S BEDFORD ST,Los Angeles ,90035.0,6.0,0.0,34.0554482,-118.380792,"(34.0554482, -118.380792)",POINT (372565.1261485554 3769163.991683356),1215 South Bedford St,91035.0,5.0,2014,2.0,21,0.0952380952380952,2014,DB,91035,2017-08-17 00:00:00,,,2.0,,,,,deduplicated_matched,1215 South Bedford St,34.0552951,-118.3807867,"(34.0552951, -118.3807867)",72.0,73.0,Pico-Robertson
4332021026,5/7/2015,2015,5,1064 S BEDFORD ST,LOS ANGELES ,90035.0,3.0,,34.0575011,-118.3801548,"(34.0575011, -118.3801548)",POINT (372627.00983994396 3769390.846408153),1101 S. Bedford St.,90035.0,5.0,2018,1.0,10,0.1,2018,DB,90035,2023-12-29 00:00:00,,,1.0,,,,,deduplicated_matched,1101 S. Bedford St.,34.0571345,-118.3804228,"(34.0571345, -118.3804228)",72.0,73.0,Pico-Robertson
4332021026,5/7/2015,2015,5,1064 S BEDFORD ST,LOS ANGELES ,90035.0,3.0,,34.0575011,-118.3801548,"(34.0575011, -118.3801548)",POINT (372627.00983994396 3769390.846408153),1070 S Bedford St,90035.0,5.0,2015,2.0,19,0.1052631578947368,2015,DB,90035,2020-08-12 00:00:00,,,2.0,,,,,deduplicated_matched,1070 S Bedford St,34.0572997,-118.3802306,"(34.0572997, -118.3802306)",72.0,73.0,Pico-Robertson
4332021027,5/7/2015,2015,5,1068 S BEDFORD ST,LOS ANGELES ,90035.0,2.0,19.0,34.057297,-118.3801564,"(34.057297, -118.3801564)",POINT (372626.5567899338 3769368.215518071),1101 S. Bedford St.,90035.0,5.0,2018,1.0,10,0.1,2018,DB,90035,2023-12-29 00:00:00,,,1.0,,,,,deduplicated_matched,1101 S. Bedford St.,34.0571345,-118.3804228,"(34.0571345, -118.3804228)",72.0,73.0,Pico-Robertson
4332021027,5/7/2015,2015,5,1068 S BEDFORD ST,LOS ANGELES ,90035.0,2.0,19.0,34.057297,-118.3801564,"(34.057297, -118.3801564)",POINT (372626.5567899338 3769368.215518071),1070 S Bedford St,90035.0,5.0,2015,2.0,19,0.1052631578947368,2015,DB,90035,2020-08-12 00:00:00,,,2.0,,,,,deduplicated_matched,1070 S Bedford St,34.0572997,-118.3802306,"(34.0572997, -118.3802306)",72.0,73.0,Pico-Robertson
4332022040,2/10/2016,2016,5,1220 S BEDFORD ST,LOS ANGELES ,90035.0,2.0,,34.0550535,-118.3803501,"(34.0550535, -118.3803501)",POINT (372605.321966505 3769119.672508136),1226 S. Bedford St.,90035.0,5.0,2017,2.0,20,0.1,2017,DB,90035,,,,2.0,,,,,deduplicated_matched,1226 S. Bedford St.,34.0549859,-118.3802063,"(34.0549859, -118.3802063)",72.0,73.0,Pico-Robertson
4332022040,2/10/2016,2016,5,1220 S BEDFORD ST,LOS ANGELES ,90035.0,2.0,,34.0550535,-118.3803501,"(34.0550535, -118.3803501)",POINT (372605.321966505 3769119.672508136),1215 South Bedford St,91035.0,5.0,2014,2.0,21,0.0952380952380952,2014,DB,91035,2017-08-17 00:00:00,,,2.0,,,,,deduplicated_matched,1215 South Bedford St,34.0552951,-118.3807867,"(34.0552951, -118.3807867)",72.0,73.0,Pico-Robertson
4332022041,2/10/2016,2016,5,1226 S BEDFORD ST,LOS ANGELES ,90035.0,6.0,,34.0549859,-118.3802063,"(34.0549859, -118.3802063)",POINT (372618.493317927 3769111.9971837103),1226 S. Bedford St.,90035.0,5.0,2017,2.0,20,0.1,2017,DB,90035,,,,2.0,,,,,deduplicated_matched,1226 S. Bedford St.,34.0549859,-118.3802063,"(34.0549859, -118.3802063)",72.0,73.0,Pico-Robertson
4332023025,3/22/2016,2016,5,1249 S HOLT AVE,LOS ANGELES ,90035.0,2.0,0.0,34.054344,-118.378767,"(34.054344, -118.378767)",POINT (372750.37893935764 3769039.0247574667),1237 S Holt Ave,90035.0,5.0,2016,3.0,34,0.088235294117647,2016,DB,90035,2019-09-23 00:00:00,,,3.0,,,,,deduplicated_matched,1237 S Holt Ave,34.05462980000001,-118.3787748,"(34.05462980000001, -118.3787748)",72.0,73.0,Pico-Robertson
4332023026,3/22/2016,2016,5,1241 S HOLT AVE,LOS ANGELES ,90035.0,7.0,0.0,34.0544924,-118.3787851,"(34.0544924, -118.3787851)",POINT (372748.930126981 3769055.5035088253),1237 S Holt Ave,90035.0,5.0,2016,3.0,34,0.088235294117647,2016,DB,90035,2019-09-23 00:00:00,,,3.0,,,,,deduplicated_matched,1237 S Holt Ave,34.05462980000001,-118.3787748,"(34.05462980000001, -118.3787748)",72.0,73.0,Pico-Robertson
4332023027,3/22/2016,2016,5,1237 S HOLT AVE,LOS ANGELES ,90035.0,7.0,34.0,34.05462980000001,-118.3787748,"(34.05462980000001, -118.3787748)",POINT (372750.0861638828 3769070.727128722),1237 S Holt Ave,90035.0,5.0,2016,3.0,34,0.088235294117647,2016,DB,90035,2019-09-23 00:00:00,,,3.0,,,,,deduplicated_matched,1237 S Holt Ave,34.05462980000001,-118.3787748,"(34.05462980000001, -118.3787748)",72.0,73.0,Pico-Robertson
4332025021,8/13/2015,2015,5,1064 S HOLT AVE,LOS ANGELES ,90035.0,4.0,0.0,34.0574631,-118.3781526,"(34.0574631, -118.3781526)",POINT (372811.74733600835 3769384.140991654),1059 S. Holt Ave.,90035.0,5.0,2021,2.0,15,0.1333333333333333,2021,TOC,90035,,2.0,,,,,,TOC Tier 3,deduplicated_matched,1059 S. Holt Ave.,34.057584,-118.3786068,"(34.057584, -118.3786068)",72.0,73.0,Pico-Robertson
4332025021,8/13/2015,2015,5,1064 S HOLT AVE,LOS ANGELES ,90035.0,4.0,0.0,34.0574631,-118.3781526,"(34.0574631, -118.3781526)",POINT (372811.74733600835 3769384.140991654),1070 S Holt Ave,90035.0,5.0,2016,3.0,29,0.1034482758620689,2016,DB,90035,,,,3.0,,,,,deduplicated_matched,1070 S Holt Ave,34.0574186,-118.3781103,"(34.0574186, -118.3781103)",72.0,73.0,Pico-Robertson
4332025022,8/13/2015,2015,5,1068 S HOLT AVE,LOS ANGELES ,90035.0,3.0,29.0,34.0573369,-118.3781531,"(34.0573369, -118.3781531)",POINT (372811.51264038496 3769370.1471554027),1070 S Holt Ave,90035.0,5.0,2016,3.0,29,0.1034482758620689,2016,DB,90035,,,,3.0,,,,,deduplicated_matched,1070 S Holt Ave,34.0574186,-118.3781103,"(34.0574186, -118.3781103)",72.0,73.0,Pico-Robertson
4332025026,2/10/2016,2016,5,1055 S CORNING RD,LOS ANGELES ,90035.0,3.0,,34.0577019,-118.3776095,"(34.0577019, -118.3776095)",POINT (372862.2297314831 3769409.9465732896),1051 S. Corning St.,90035.0,5.0,2017,2.0,19,0.1052631578947368,2017,DB,90035,2019-08-18 00:00:00,,,2.0,,,,,deduplicated_matched,1051 S. Corning St.,34.0578388,-118.3776081,"(34.0578388, -118.3776081)",72.0,73.0,Pico-Robertson
4332025027,2/10/2016,2016,5,1051 S CORNING ST,LOS ANGELES ,90035.0,2.0,,34.0578388,-118.3776081,"(34.0578388, -118.3776081)",POINT (372862.5634000636 3769425.1258255),1051 S. Corning St.,90035.0,5.0,2017,2.0,19,0.1052631578947368,2017,DB,90035,2019-08-18 00:00:00,,,2.0,,,,,deduplicated_matched,1051 S. Corning St.,34.0578388,-118.3776081,"(34.0578388, -118.3776081)",72.0,73.0,Pico-Robertson
4332025028,11/13/2018,2018,5,1047 S CORNING ST,LOS ANGELES ,90035.0,2.0,,34.057958,-118.377541,"(34.057958, -118.377541)",POINT (372868.9344220349 3769438.260640947),1051 S. Corning St.,90035.0,5.0,2017,2.0,19,0.1052631578947368,2017,DB,90035,2019-08-18 00:00:00,,,2.0,,,,,deduplicated_matched,1051 S. Corning St.,34.0578388,-118.3776081,"(34.0578388, -118.3776081)",72.0,73.0,Pico-Robertson
4333012024,5/22/2013,2013,5,907 S SHENANDOAH ST,Los Angeles ,90035.0,2.0,6.0,34.060646,-118.3816819,"(34.060646, -118.3816819)",POINT (372490.7760234354 3769741.49091093),913 S. Shenandoah St.,90035.0,5.0,2022,2.0,14,0.1428571428571428,2022,TOC,90035,,1.0,,1.0,,,,TOC Tier 3,deduplicated_matched,913 S. Shenandoah St.,34.06045,-118.3815,"(34.06045, -118.3815)",72.0,73.0,Pico-Robertson
4333012025,7/12/2017,2017,5,8700 W CHALMERS DR,LOS ANGELES ,90035.0,4.0,,34.060791,-118.3816771,"(34.060791, -118.3816771)",POINT (372491.43623491685 3769757.5641545625),913 S. Shenandoah St.,90035.0,5.0,2022,2.0,14,0.1428571428571428,2022,TOC,90035,,1.0,,1.0,,,,TOC Tier 3,deduplicated_matched,913 S. Shenandoah St.,34.06045,-118.3815,"(34.06045, -118.3815)",72.0,73.0,Pico-Robertson
4333022012,3/3/2015,2015,5,909 S LE DOUX ROAD,LOS ANGELES ,90035.0,5.0,0.0,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",POINT (373292.72255808336 3761249.788624009),909 S Le Doux Rd,90035.0,5.0,2016,2.0,21,0.0952380952380952,2016,DB,90035,2020-12-16 00:00:00,,,2.0,,,,,deduplicated_matched,909 S Le Doux Rd,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",,,
4333022012,3/3/2015,2015,5,909 S LE DOUX ROAD,LOS ANGELES ,90035.0,5.0,0.0,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",POINT (373292.72255808336 3761249.788624009),415 S Le Doux Rd,90048.0,5.0,2016,2.0,19,0.1052631578947368,2016,DB,90048,2019-12-05 00:00:00,,,2.0,,,,,deduplicated_matched,415 S Le Doux Rd,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",,,
4333022013,3/3/2015,2015,5,905 S LE DOUX ROAD,LOS ANGELES ,90035.0,4.0,21.0,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",POINT (373292.72255808336 3761249.788624009),909 S Le Doux Rd,90035.0,5.0,2016,2.0,21,0.0952380952380952,2016,DB,90035,2020-12-16 00:00:00,,,2.0,,,,,deduplicated_matched,909 S Le Doux Rd,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",,,
4333022013,3/3/2015,2015,5,905 S LE DOUX ROAD,LOS ANGELES ,90035.0,4.0,21.0,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",POINT (373292.72255808336 3761249.788624009),415 S Le Doux Rd,90048.0,5.0,2016,2.0,19,0.1052631578947368,2016,DB,90048,2019-12-05 00:00:00,,,2.0,,,,,deduplicated_matched,415 S Le Doux Rd,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",,,
4333023012,3/25/2022,2022,5,845 S LE DOUX RD,LOS ANGELES ,90035.0,2.0,,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",POINT (373292.72255808336 3761249.788624009),909 S Le Doux Rd,90035.0,5.0,2016,2.0,21,0.0952380952380952,2016,DB,90035,2020-12-16 00:00:00,,,2.0,,,,,deduplicated_matched,909 S Le Doux Rd,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",,,
4333023012,3/25/2022,2022,5,845 S LE DOUX RD,LOS ANGELES ,90035.0,2.0,,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",POINT (373292.72255808336 3761249.788624009),415 S Le Doux Rd,90048.0,5.0,2016,2.0,19,0.1052631578947368,2016,DB,90048,2019-12-05 00:00:00,,,2.0,,,,,deduplicated_matched,415 S Le Doux Rd,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",,,
4334016030,5/23/2016,2016,5,8555 W COLGATE AVE,LOS ANGELES ,90048.0,8.0,,34.0709958,-118.378169,"(34.0709958, -118.378169)",POINT (372830.45589761063 3770884.8190788575),8555 W. Colgate Ave.,90048.0,5.0,2017,1.0,10,0.1,2017,DB,90048,2021-06-17 00:00:00,,,1.0,,,,,deduplicated_matched,8555 W. Colgate Ave.,34.0709958,-118.378169,"(34.0709958, -118.378169)",7.0,8.0,Beverly Grove
4334016038,9/17/2015,2015,5,415 S LE DOUX RD,LOS ANGELES ,90048.0,14.0,19.0,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",POINT (373292.72255808336 3761249.788624009),909 S Le Doux Rd,90035.0,5.0,2016,2.0,21,0.0952380952380952,2016,DB,90035,2020-12-16 00:00:00,,,2.0,,,,,deduplicated_matched,909 S Le Doux Rd,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",,,
4334016038,9/17/2015,2015,5,415 S LE DOUX RD,LOS ANGELES ,90048.0,14.0,19.0,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",POINT (373292.72255808336 3761249.788624009),415 S Le Doux Rd,90048.0,5.0,2016,2.0,19,0.1052631578947368,2016,DB,90048,2019-12-05 00:00:00,,,2.0,,,,,deduplicated_matched,415 S Le Doux Rd,33.9841797,-118.3717617,"(33.9841797, -118.3717617)",,,
4335001018,3/19/2013,2013,5,115 N CLARK DR,Los Angeles ,90048.0,4.0,0.0,34.075709,-118.385131,"(34.075709, -118.385131)",POINT (372195.07585552696 3771416.153819937),121 North Clark Drive,90048.0,5.0,2013,1.0,19,0.0526315789473684,2013,DB,90048,2015-08-26 00:00:00,,,1.0,,,,0.23,deduplicated_matched,121 North Clark Drive,34.0758641,-118.3851395,"(34.0758641, -118.3851395)",7.0,8.0,Beverly Grove
4335001019,5/4/2012,2012,5,119 N CLARK DR,Los Angeles ,90048.0,4.0,19.0,34.075846,-118.385131,"(34.075846, -118.385131)",POINT (372195.2816741356 3771431.345961537),121 North Clark Drive,90048.0,5.0,2013,1.0,19,0.0526315789473684,2013,DB,90048,2015-08-26 00:00:00,,,1.0,,,,0.23,deduplicated_matched,121 North Clark Drive,34.0758641,-118.3851395,"(34.0758641, -118.3851395)",7.0,8.0,Beverly Grove
4335008011,12/18/2018,2018,5,9033 W 3RD ST,LOS ANGELES ,90048.0,8.0,,34.0737765,-118.3894352,"(34.0737765, -118.3894352)",POINT (371794.9894212598 3771207.2449502368),143 S. Wetherly Dr.,90048.0,5.0,2019,4.0,40,0.1,2019,DB,90048,2024-08-26 00:00:00,,,4.0,,,,,deduplicated_matched,143 S. Wetherly Dr.,34.0740538,-118.3890512,"(34.0740538, -118.3890512)",7.0,8.0,Beverly Grove
4335008015,6/12/2018,2018,5,143 S WETHERLY DR,LOS ANGELES ,90048.0,2.0,,34.0740538,-118.3890512,"(34.0740538, -118.3890512)",POINT (371830.841965547 3771237.5137249646),143 S. Wetherly Dr.,90048.0,5.0,2019,4.0,40,0.1,2019,DB,90048,2024-08-26 00:00:00,,,4.0,,,,,deduplicated_matched,143 S. Wetherly Dr.,34.0740538,-118.3890512,"(34.0740538, -118.3890512)",7.0,8.0,Beverly Grove
4363007020,9/21/2016,2016,5,705 S GAYLEY AVE,LOS ANGELES ,90024.0,11.0,12.0,34.0653924,-118.4482734,"(34.0653924, -118.4482734)",POINT (366352.3182269265 3770352.855540323),705 S Gayley Ave,90024.0,5.0,2016,2.0,12,0.1666666666666666,2016,DB,90024,2019-12-19 00:00:00,,,2.0,,,,,deduplicated_matched,705 S Gayley Ave,34.0653924,-118.4482734,"(34.0653924, -118.4482734)",108.0,109.0,Westwood
4363014009,5/22/2017,2017,5,662 S KELTON AVE,LOS ANGELES ,90024.0,3.0,12.0,34.0650383,-118.4525205,"(34.0650383, -118.4525205)",POINT (365959.8036646147 3770319.147415815),662 S. Kelton Ave.,90024.0,5.0,2017,1.0,12,0.0833333333333333,2017,DB,90024,2020-10-23 00:00:00,,,1.0,,,,,deduplicated_matched,662 S. Kelton Ave.,34.0650383,-118.4525205,"(34.0650383, -118.4525205)",108.0,109.0,Westwood
4363014009,5/22/2017,2017,5,662 S KELTON AVE,LOS ANGELES ,90024.0,3.0,12.0,34.0650383,-118.4525205,"(34.0650383, -118.4525205)",POINT (365959.8036646147 3770319.147415815),670 South Kelton Avenue,90024.0,5.0,2014,4.0,48,0.0833333333333333,2014,DB,90024,2018-07-06 00:00:00,,,4.0,,,,,deduplicated_matched,670 South Kelton Avenue,34.0646048,-118.4524579,"(34.0646048, -118.4524579)",108.0,109.0,Westwood
4363014010,1/30/2014,2014,5,670 S KELTON AVE,Los Angeles ,90024.0,28.0,48.0,34.0646048,-118.4524579,"(34.0646048, -118.4524579)",POINT (365964.8981861175 3770270.9934332166),662 S. Kelton Ave.,90024.0,5.0,2017,1.0,12,0.0833333333333333,2017,DB,90024,2020-10-23 00:00:00,,,1.0,,,,,deduplicated_matched,662 S. Kelton Ave.,34.0650383,-118.4525205,"(34.0650383, -118.4525205)",108.0,109.0,Westwood
4363014010,1/30/2014,2014,5,670 S KELTON AVE,Los Angeles ,90024.0,28.0,48.0,34.0646048,-118.4524579,"(34.0646048, -118.4524579)",POINT (365964.8981861175 3770270.9934332166),670 South Kelton Avenue,90024.0,5.0,2014,4.0,48,0.0833333333333333,2014,DB,90024,2018-07-06 00:00:00,,,4.0,,,,,deduplicated_matched,670 South Kelton Avenue,34.0646048,-118.4524579,"(34.0646048, -118.4524579)",108.0,109.0,Westwood
4368015003,9/12/2018,2018,5,862 N MORAGA DR,LOS ANGELES ,90049.0,5.0,14.0,34.0792121,-118.4680048,"(34.0792121, -118.4680048)",POINT (364553.34494164615 3771911.327264458),862 N. Moraga Dr.,90049.0,5.0,2018,1.0,13,0.0769230769230769,2018,DB,90049,2022-10-24 00:00:00,,,1.0,,,,,deduplicated_matched,862 N. Moraga Dr.,34.0792121,-118.4680048,"(34.0792121, -118.4680048)",5.0,6.0,Bel-Air
4401024026,9/11/2019,2019,11,11620 W CHENAULT ST,LOS ANGELES ,90049.0,3.0,22.0,34.0574742,-118.465621,"(34.0574742, -118.465621)",POINT (364738.75646922644 3769497.5930309044),11620 W. Chenault St.,90049.0,11.0,2018,3.0,22,0.1363636363636363,2018,DB,90049,,,,3.0,,,,,deduplicated_matched,11620 W. Chenault St.,34.0574742,-118.465621,"(34.0574742, -118.465621)",10.0,11.0,Brentwood
5001026041,3/30/2022,2022,9,5310 S HOOVER ST,LOS ANGELES ,90037.0,3.0,,33.9937699,-118.2866885,"(33.9937699, -118.2866885)",POINT (381164.6572926915 3762211.3049911004),5318 S. Hoover St.,90037.0,9.0,2022,56.0,57,0.9824561403508772,2022,TOC,90037,,6.0,,,50.0,,,TOC Tier 2,deduplicated_matched,5318 S. Hoover St.,33.99363,-118.28694,"(33.99363, -118.28694)",100.0,101.0,Vermont Square
5013015014,7/6/2022,2022,8,4605 S CRENSHAW BLVD,LOS ANGELES ,90043.0,3.0,,34.0019466,-118.3313465,"(34.0019466, -118.3313465)",POINT (377051.6628177968 3763170.7110792375),4611 S. Crenshaw Blvd.,90043.0,8.0,2022,22.0,195,0.1128205128205128,2022,TOC,90043,,22.0,,,,,,TOC Tier 4,deduplicated_matched,4611 S. Crenshaw Blvd.,34.0017974,-118.3313021,"(34.0017974, -118.3313021)",50.0,51.0,Hyde Park
5013015030,7/6/2022,2022,8,4611 S CRENSHAW BLVD,LOS ANGELES ,90043.0,1.0,,34.0017974,-118.3313021,"(34.0017974, -118.3313021)",POINT (377055.5483683051 3763154.1130948067),4611 S. Crenshaw Blvd.,90043.0,8.0,2022,22.0,195,0.1128205128205128,2022,TOC,90043,,22.0,,,,,,TOC Tier 4,deduplicated_matched,4611 S. Crenshaw Blvd.,34.0017974,-118.3313021,"(34.0017974, -118.3313021)",50.0,51.0,Hyde Park
5016016004,7/5/2023,2023,8,4719 S WESTERN AVE,LOS ANGELES ,90062.0,4.0,,34.000411,-118.309284,"(34.000411, -118.309284)",POINT (379087.06833793374 3762974.1677661724),4719 S. Western Ave.,90062.0,8.0,2022,21.0,21,1.0,2022,TOC,90062,,1.0,,1.0,19.0,,,TOC Tier 4,deduplicated_matched,4719 S. Western Ave.,34.000411,-118.309284,"(34.000411, -118.309284)",100.0,101.0,Vermont Square
5019006016,12/17/2021,2021,9,836 W 42ND PL,LOS ANGELES ,90037.0,2.0,,34.0063047,-118.2885031,"(34.0063047, -118.2885031)",POINT (381014.5371755798 3763603.377735691),836 W. 42nd Pl.,90037.0,9.0,2022,5.0,31,0.1612903225806451,2022,TOC,90037,,1.0,,4.0,,,,TOC Tier 3,deduplicated_matched,836 W. 42nd Pl.,34.0063047,-118.2885031,"(34.0063047, -118.2885031)",100.0,101.0,Vermont Square
5019006018,12/17/2021,2021,9,842 W 42ND PL,LOS ANGELES ,90037.0,2.0,,34.0060275,-118.2887503,"(34.0060275, -118.2887503)",POINT (380991.32154743455 3763572.9265905092),836 W. 42nd Pl.,90037.0,9.0,2022,5.0,31,0.1612903225806451,2022,TOC,90037,,1.0,,4.0,,,,TOC Tier 3,deduplicated_matched,836 W. 42nd Pl.,34.0063047,-118.2885031,"(34.0063047, -118.2885031)",100.0,101.0,Vermont Square
5021004004,6/3/2019,2019,8,4015 S DALTON AVE,LOS ANGELES ,90062.0,2.0,,34.0183922,-118.3039992,"(34.0183922, -118.3039992)",POINT (379600.5403686705 3764961.8600332653),4056 S. Dalton Ave.,90062.0,8.0,2018,1.0,4,0.25,2018,Other/Discretionary,90062,,,,,1.0,,,UDU,deduplicated_matched,4056 S. Dalton Ave.,34.0183922,-118.3039992,"(34.0183922, -118.3039992)",31.0,32.0,Exposition Park
5021009014,1/22/2020,2020,8,4238 S WESTERN AVE,LOS ANGELES ,90062.0,2.0,,34.0062346,-118.3086144,"(34.0062346, -118.3086144)",POINT (379157.16006019927 3763619.150753876),4238 S. Western Ave.,90062.0,8.0,2021,14.0,68,0.2058823529411764,2021,TOC,90062,,7.0,,,7.0,,,TOC Tier 3,deduplicated_matched,4238 S. Western Ave.,34.0062346,-118.3086144,"(34.0062346, -118.3086144)",100.0,101.0,Vermont Square
5021028002,10/22/2021,2021,8,4209 S WESTERN AVE,LOS ANGELES ,90062.0,1.0,,34.0069695,-118.3092353,"(34.0069695, -118.3092353)",POINT (379100.8614879909 3763701.37588331),4209 S. Western Ave.,90062.0,8.0,2020,24.0,25,0.96,2020,TOC,90062,,3.0,,,21.0,,,TOC Tier 4,deduplicated_matched,4209 S. Western Ave.,34.0069695,-118.3092353,"(34.0069695, -118.3092353)",100.0,101.0,Vermont Square
5032015003,9/11/2019,2019,10,4101 S SOMERSET DR,LOS ANGELES ,90008.0,4.0,,34.011587,-118.341572,"(34.011587, -118.341572)",POINT (376121.2867464515 3764252.052198945),4101 S. Somerset Dr.,90008.0,10.0,2021,4.0,36,0.1111111111111111,2021,TOC,90008,,4.0,,,,,,TOC Tier 3,deduplicated_matched,4101 S. Somerset Dr.,34.011587,-118.341572,"(34.011587, -118.341572)",4.0,5.0,Baldwin Hills/Crenshaw
5037007001,3/8/2017,2017,8,1244 W 39TH ST,LOS ANGELES ,90037.0,4.0,13.0,34.0151259,-118.2988295,"(34.0151259, -118.2988295)",POINT (380073.3003864177 3764593.596033456),1244 W. 39th St.,90037.0,8.0,2017,4.0,13,0.3076923076923077,2017,DB,90037,2022-03-09 00:00:00,,,2.0,2.0,,,,deduplicated_matched,1244 W. 39th St.,34.0151259,-118.2988295,"(34.0151259, -118.2988295)",31.0,32.0,Exposition Park
5037007013,10/16/2019,2019,8,3910 S NORMANDIE AVE,LOS ANGELES ,90037.0,3.0,,34.0149477,-118.3000086,"(34.0149477, -118.3000086)",POINT (379964.17094269383 3764575.2171831746),3910 S. Normandie Ave.,90037.0,8.0,2020,3.0,9,0.3333333333333333,2020,TOC,90037,,1.0,,1.0,1.0,,,TOC Tier 1,deduplicated_matched,3910 S. Normandie Ave.,34.0149477,-118.3000086,"(34.0149477, -118.3000086)",31.0,32.0,Exposition Park
5037007013,10/16/2019,2019,8,3910 S NORMANDIE AVE,LOS ANGELES ,90037.0,3.0,,34.0149477,-118.3000086,"(34.0149477, -118.3000086)",POINT (379964.17094269383 3764575.2171831746),3901 S NORMANDIE AVE,,,2024,83.0,84,0.988095238095238,2024,ED1,,,0.0,,0.0,66.0,17.0,0.0,,ed1,3901 S NORMANDIE AVE,34.015298,-118.3003385,"(34.015298, -118.3003385)",31.0,32.0,Exposition Park
5037007021,12/11/2018,2018,8,1253 W 39TH PL,LOS ANGELES ,90037.0,3.0,0.0,34.0143927,-118.2991438,"(34.0143927, -118.2991438)",POINT (380043.24634467147 3764512.660342287),1249 W. 39th Pl.,90037.0,8.0,2019,5.0,42,0.119047619047619,2019,TOC,90037,2021-08-05 00:00:00,5.0,,,,,,TOC Tier 3,deduplicated_matched,1249 W. 39th Pl.,34.0143691,-118.2989989,"(34.0143691, -118.2989989)",31.0,32.0,Exposition Park
5037007022,12/11/2018,2018,8,1249 W 39TH PL,LOS ANGELES ,90037.0,2.0,42.0,34.0143691,-118.2989989,"(34.0143691, -118.2989989)",POINT (380056.593389714 3764509.8736257004),1249 W. 39th Pl.,90037.0,8.0,2019,5.0,42,0.119047619047619,2019,TOC,90037,2021-08-05 00:00:00,5.0,,,,,,TOC Tier 3,deduplicated_matched,1249 W. 39th Pl.,34.0143691,-118.2989989,"(34.0143691, -118.2989989)",31.0,32.0,Exposition Park
5037020012,3/7/2024,2024,8,1082 W 39TH ST,LOS ANGELES ,90037.0,6.0,,34.0153544,-118.2939299,"(34.0153544, -118.2939299)",POINT (380526.05145608145 3764613.206618624),1078 W 39TH ST,,,2024,119.0,120,0.9916666666666668,2024,ED1,,,0.0,,11.0,97.0,11.0,0.0,,ed1,1078 W 39TH ST,34.0153345,-118.293749,"(34.0153345, -118.293749)",31.0,32.0,Exposition Park
5037031014,7/31/2018,2018,9,3816 S FIGUEROA ST,LOS ANGELES ,90037.0,4.0,,34.0151892,-118.2823645,"(34.0151892, -118.2823645)",POINT (381593.77127596806 3764581.453912997),3800 S. Figueroa St.,90037.0,9.0,2020,12.0,79,0.1518987341772152,2020,DB,90037,2023-03-22 00:00:00,,,8.0,,,4.0,,deduplicated_matched,3800 S. Figueroa St.,34.0155353,-118.2824367,"(34.0155353, -118.2824367)",31.0,32.0,Exposition Park
