Address,Zip,CD#,Year of Covenant,Affordable Units,Total Units,% of Affordable,Entitlements,Type2,AH Studio Unit #,AH 1BR Unit #,AH 2BR Unit #,AH 3BR Unit #,AH 4BR Unit #,AH 5BR Unit#,AH 6BR Unit#,Latitude,Longitude,Cleaned_Address,geometry,index_right,buffer
8630 S WALL ST,,9,2024,20.0,20.0,100.00%,ED1,,,,,,,,,34.0736042,-118.3858225,8630 S WALL ST,POINT (372128.10345628747 3771183.61398879),1921,"POLYGON ((372628.10345628747 3771183.61398879, 372625.6958196236 3771134.6054186253, 372618.4960964891 3771086.0688277823, 372606.57362415356 3771038.471650163, 372590.0432225431 3770992.272272608, 372569.06408846163 3770947.9156203773, 372543.8382624387 3770905.82887228, 372514.6086829688 3770866.4173467085, 372481.65684688074 3770830.060598197, 372445.3000983693 3770797.1087621087, 372405.8885727973 3770767.879182639, 372363.8018247005 3770742.653356616, 372319.44517247 3770721.6742225345, 372273.2457949147 3770705.143820924, 372225.64861729555 3770693.2213485884, 372177.11202645226 3770686.021625454, 372128.10345628747 3770683.61398879, 372079.0948861227 3770686.021625454, 372030.5582952794 3770693.2213485884, 371982.9611176602 3770705.143820924, 371936.76174010494 3770721.6742225345, 371892.40508787445 3770742.653356616, 371850.31833977764 3770767.879182639, 371810.90681420563 3770797.1087621087, 371774.5500656942 3770830.060598197, 371741.5982296061 3770866.4173467085, 371712.3686501362 3770905.82887228, 371687.1428241133 3770947.9156203773, 371666.16369003186 3770992.272272608, 371649.6332884214 3771038.471650163, 371637.71081608586 3771086.0688277823, 371630.51109295135 3771134.6054186253, 371628.10345628747 3771183.61398879, 371630.51109295135 3771232.622558955, 371637.71081608586 3771281.159149798, 371649.6332884214 3771328.756327417, 371666.16369003186 3771374.9557049726, 371687.1428241133 3771419.312357203, 371712.3686501362 3771461.3991053, 371741.5982296061 3771500.810630872, 371774.5500656942 3771537.1673793835, 371810.90681420563 3771570.1192154717, 371850.31833977764 3771599.3487949413, 371892.40508787445 3771624.5746209645, 371936.76174010494 3771645.553755046, 371982.9611176602 3771662.084156656, 372030.5582952794 3771674.006628992, 372079.0948861227 3771681.2063521263, 372128.10345628747 3771683.61398879, 372177.11202645226 3771681.2063521263, 372225.64861729555 3771674.006628992, 372273.2457949147 3771662.084156656, 372319.44517247 3771645.553755046, 372363.8018247005 3771624.5746209645, 372405.8885727973 3771599.3487949413, 372445.3000983693 3771570.1192154717, 372481.65684688074 3771537.1673793835, 372514.6086829688 3771500.810630872, 372543.8382624387 3771461.3991053, 372569.06408846163 3771419.312357203, 372590.0432225431 3771374.9557049726, 372606.57362415356 3771328.756327417, 372618.4960964891 3771281.159149798, 372625.6958196236 3771232.622558955, 372628.10345628747 3771183.61398879))"
843 W 82ND ST,,8,2024,87.0,88.0,98.86%,ED1,,,,,,,,,33.9644771,-118.2886337,843 W 82ND ST,POINT (380944.15499853366 3758965.3355238745),3276,"POLYGON ((381444.15499853366 3758965.3355238745, 381441.7473618698 3758916.3269537096, 381434.54763873527 3758867.7903628666, 381422.62516639975 3758820.1931852475, 381406.0947647893 3758773.993807692, 381385.1156307078 3758729.6371554616, 381359.8898046849 3758687.5504073645, 381330.660225215 3758648.138881793, 381297.7083891269 3758611.782133281, 381261.3516406155 3758578.830297193, 381221.9401150435 3758549.6007177234, 381179.8533669467 3758524.3748917, 381135.4967147162 3758503.395757619, 381089.2973371609 3758486.8653560085, 381041.70015954174 3758474.9428836727, 380993.16356869845 3758467.7431605384, 380944.15499853366 3758465.3355238745, 380895.14642836887 3758467.7431605384, 380846.6098375256 3758474.9428836727, 380799.0126599064 3758486.8653560085, 380752.8132823511 3758503.395757619, 380708.45663012064 3758524.3748917, 380666.36988202384 3758549.6007177234, 380626.9583564518 3758578.830297193, 380590.6016079404 3758611.782133281, 380557.6497718523 3758648.138881793, 380528.4201923824 3758687.5504073645, 380503.1943663595 3758729.6371554616, 380482.21523227805 3758773.993807692, 380465.68483066757 3758820.1931852475, 380453.76235833205 3758867.7903628666, 380446.56263519754 3758916.3269537096, 380444.15499853366 3758965.3355238745, 380446.56263519754 3759014.3440940394, 380453.76235833205 3759062.8806848824, 380465.68483066757 3759110.4778625015, 380482.21523227805 3759156.677240057, 380503.1943663595 3759201.0338922874, 380528.4201923824 3759243.1206403845, 380557.6497718523 3759282.532165956, 380590.6016079404 3759318.8889144678, 380626.9583564518 3759351.840750556, 380666.36988202384 3759381.0703300256, 380708.45663012064 3759406.296156049, 380752.8132823511 3759427.27529013, 380799.0126599064 3759443.8056917405, 380846.6098375256 3759455.7281640763, 380895.14642836887 3759462.9278872106, 380944.15499853366 3759465.3355238745, 380993.16356869845 3759462.9278872106, 381041.70015954174 3759455.7281640763, 381089.2973371609 3759443.8056917405, 381135.4967147162 3759427.27529013, 381179.8533669467 3759406.296156049, 381221.9401150435 3759381.0703300256, 381261.3516406155 3759351.840750556, 381297.7083891269 3759318.8889144678, 381330.660225215 3759282.532165956, 381359.8898046849 3759243.1206403845, 381385.1156307078 3759201.0338922874, 381406.0947647893 3759156.677240057, 381422.62516639975 3759110.4778625015, 381434.54763873527 3759062.8806848824, 381441.7473618698 3759014.3440940394, 381444.15499853366 3758965.3355238745))"
2600 W SAN MARINO ST,,1,2024,104.0,104.0,100.00%,ED1,,,,,,,,,34.05492,-118.28441,2600 W SAN MARINO ST,POINT (381460.1769374863 3768989.5354082165),1636,"POLYGON ((381960.1769374863 3768989.5354082165, 381957.7693008224 3768940.5268380516, 381950.5695776879 3768891.9902472086, 381938.6471053524 3768844.3930695895, 381922.1167037419 3768798.193692034, 381901.13756966044 3768753.8370398036, 381875.9117436375 3768711.7502917065, 381846.68216416764 3768672.338766135, 381813.73032807955 3768635.9820176233, 381777.3735795681 3768603.030181535, 381737.9620539961 3768573.8006020654, 381695.8753058993 3768548.5747760423, 381651.5186536688 3768527.595641961, 381605.3192761135 3768511.0652403506, 381557.72209849436 3768499.1427680147, 381509.18550765107 3768491.9430448804, 381460.1769374863 3768489.5354082165, 381411.1683673215 3768491.9430448804, 381362.6317764782 3768499.1427680147, 381315.034598859 3768511.0652403506, 381268.83522130374 3768527.595641961, 381224.47856907325 3768548.5747760423, 381182.39182097645 3768573.8006020654, 381142.98029540444 3768603.030181535, 381106.623546893 3768635.9820176233, 381073.6717108049 3768672.338766135, 381044.44213133503 3768711.7502917065, 381019.2163053121 3768753.8370398036, 380998.23717123066 3768798.193692034, 380981.7067696202 3768844.3930695895, 380969.78429728467 3768891.9902472086, 380962.58457415015 3768940.5268380516, 380960.1769374863 3768989.5354082165, 380962.58457415015 3769038.5439783814, 380969.78429728467 3769087.0805692244, 380981.7067696202 3769134.6777468435, 380998.23717123066 3769180.877124399, 381019.2163053121 3769225.2337766294, 381044.44213133503 3769267.3205247265, 381073.6717108049 3769306.7320502982, 381106.623546893 3769343.08879881, 381142.98029540444 3769376.040634898, 381182.39182097645 3769405.2702143677, 381224.47856907325 3769430.496040391, 381268.83522130374 3769451.475174472, 381315.034598859 3769468.0055760825, 381362.6317764782 3769479.9280484184, 381411.1683673215 3769487.1277715527, 381460.1769374863 3769489.5354082165, 381509.18550765107 3769487.1277715527, 381557.72209849436 3769479.9280484184, 381605.3192761135 3769468.0055760825, 381651.5186536688 3769451.475174472, 381695.8753058993 3769430.496040391, 381737.9620539961 3769405.2702143677, 381777.3735795681 3769376.040634898, 381813.73032807955 3769343.08879881, 381846.68216416764 3769306.7320502982, 381875.9117436375 3769267.3205247265, 381901.13756966044 3769225.2337766294, 381922.1167037419 3769180.877124399, 381938.6471053524 3769134.6777468435, 381950.5695776879 3769087.0805692244, 381957.7693008224 3769038.5439783814, 381960.1769374863 3768989.5354082165))"
14744 W MAGNOLIA BLVD,,4,2024,49.0,50.0,98.00%,ED1,,,,,,,,,34.1647086,-118.3582277,14744 W MAGNOLIA BLVD,POINT (374808.85694217216 3781252.177141557),298,"POLYGON ((375308.85694217216 3781252.177141557, 375306.4493055083 3781203.168571392, 375299.24958237377 3781154.631980549, 375287.32711003826 3781107.03480293, 375270.7967084278 3781060.8354253746, 375249.8175743463 3781016.478773144, 375224.5917483234 3780974.392025047, 375195.3621688535 3780934.9804994753, 375162.41033276543 3780898.6237509637, 375126.053584254 3780865.6719148755, 375086.642058682 3780836.442335406, 375044.5553105852 3780811.2165093827, 375000.1986583547 3780790.2373753013, 374953.9992807994 3780773.706973691, 374906.40210318024 3780761.784501355, 374857.86551233695 3780754.584778221, 374808.85694217216 3780752.177141557, 374759.8483720074 3780754.584778221, 374711.3117811641 3780761.784501355, 374663.7146035449 3780773.706973691, 374617.5152259896 3780790.2373753013, 374573.15857375914 3780811.2165093827, 374531.07182566234 3780836.442335406, 374491.6603000903 3780865.6719148755, 374455.3035515789 3780898.6237509637, 374422.3517154908 3780934.9804994753, 374393.1221360209 3780974.392025047, 374367.896309998 3781016.478773144, 374346.91717591655 3781060.8354253746, 374330.38677430607 3781107.03480293, 374318.46430197055 3781154.631980549, 374311.26457883604 3781203.168571392, 374308.85694217216 3781252.177141557, 374311.26457883604 3781301.185711722, 374318.46430197055 3781349.722302565, 374330.38677430607 3781397.319480184, 374346.91717591655 3781443.5188577394, 374367.896309998 3781487.87550997, 374393.1221360209 3781529.962258067, 374422.3517154908 3781569.3737836387, 374455.3035515789 3781605.7305321502, 374491.6603000903 3781638.6823682385, 374531.07182566234 3781667.911947708, 374573.15857375914 3781693.1377737313, 374617.5152259896 3781714.1169078127, 374663.7146035449 3781730.647309423, 374711.3117811641 3781742.569781759, 374759.8483720074 3781749.769504893, 374808.85694217216 3781752.177141557, 374857.86551233695 3781749.769504893, 374906.40210318024 3781742.569781759, 374953.9992807994 3781730.647309423, 375000.1986583547 3781714.1169078127, 375044.5553105852 3781693.1377737313, 375086.642058682 3781667.911947708, 375126.053584254 3781638.6823682385, 375162.41033276543 3781605.7305321502, 375195.3621688535 3781569.3737836387, 375224.5917483234 3781529.962258067, 375249.8175743463 3781487.87550997, 375270.7967084278 3781443.5188577394, 375287.32711003826 3781397.319480184, 375299.24958237377 3781349.722302565, 375306.4493055083 3781301.185711722, 375308.85694217216 3781252.177141557))"
1432 S BEVERLY DR,,5,2024,47.0,48.0,97.92%,ED1,,,,,,,,,34.0541227,-118.3951117,1432 S BEVERLY DR,POINT (371241.4423790573 3769034.9379643807),978,"POLYGON ((371741.4423790573 3769034.9379643807, 371739.0347423934 3768985.929394216, 371731.8350192589 3768937.392803373, 371719.9125469234 3768889.7956257537, 371703.3821453129 3768843.5962481983, 371682.40301123145 3768799.239595968, 371657.17718520854 3768757.1528478707, 371627.94760573865 3768717.741322299, 371594.99576965056 3768681.3845737875, 371558.6390211391 3768648.4327376992, 371519.2274955671 3768619.2031582296, 371477.1407474703 3768593.9773322064, 371432.7840952398 3768572.998198125, 371386.58471768454 3768556.4677965147, 371338.98754006537 3768544.545324179, 371290.4509492221 3768537.3456010446, 371241.4423790573 3768534.9379643807, 371192.4338088925 3768537.3456010446, 371143.8972180492 3768544.545324179, 371096.30004043004 3768556.4677965147, 371050.10066287476 3768572.998198125, 371005.74401064427 3768593.9773322064, 370963.65726254747 3768619.2031582296, 370924.24573697546 3768648.4327376992, 370887.888988464 3768681.3845737875, 370854.93715237593 3768717.741322299, 370825.70757290605 3768757.1528478707, 370800.48174688313 3768799.239595968, 370779.5026128017 3768843.5962481983, 370762.9722111912 3768889.7956257537, 370751.0497388557 3768937.392803373, 370743.85001572117 3768985.929394216, 370741.4423790573 3769034.9379643807, 370743.85001572117 3769083.9465345456, 370751.0497388557 3769132.4831253886, 370762.9722111912 3769180.0803030077, 370779.5026128017 3769226.279680563, 370800.48174688313 3769270.6363327936, 370825.70757290605 3769312.7230808907, 370854.93715237593 3769352.1346064624, 370887.888988464 3769388.491354974, 370924.24573697546 3769421.443191062, 370963.65726254747 3769450.672770532, 371005.74401064427 3769475.898596555, 371050.10066287476 3769496.8777306364, 371096.30004043004 3769513.4081322467, 371143.8972180492 3769525.3306045826, 371192.4338088925 3769532.530327717, 371241.4423790573 3769534.9379643807, 371290.4509492221 3769532.530327717, 371338.98754006537 3769525.3306045826, 371386.58471768454 3769513.4081322467, 371432.7840952398 3769496.8777306364, 371477.1407474703 3769475.898596555, 371519.2274955671 3769450.672770532, 371558.6390211391 3769421.443191062, 371594.99576965056 3769388.491354974, 371627.94760573865 3769352.1346064624, 371657.17718520854 3769312.7230808907, 371682.40301123145 3769270.6363327936, 371703.3821453129 3769226.279680563, 371719.9125469234 3769180.0803030077, 371731.8350192589 3769132.4831253886, 371739.0347423934 3769083.9465345456, 371741.4423790573 3769034.9379643807))"
9033 S RAMSGATE AVE,,11,2024,115.0,116.0,99.14%,ED1,,,,,,,,,33.9598853,-118.3825589,9033 S RAMSGATE AVE,POINT (372258.99864575657 3758569.191871844),521,"POLYGON ((372758.99864575657 3758569.191871844, 372756.5910090927 3758520.1833016793, 372749.3912859582 3758471.6467108363, 372737.46881362266 3758424.049533217, 372720.9384120122 3758377.850155662, 372699.9592779307 3758333.4935034313, 372674.7334519078 3758291.406755334, 372645.5038724379 3758251.9952297625, 372612.55203634984 3758215.638481251, 372576.1952878384 3758182.6866451628, 372536.7837622664 3758153.457065693, 372494.6970141696 3758128.23123967, 372450.3403619391 3758107.2521055886, 372404.1409843838 3758090.7217039783, 372356.54380676465 3758078.7992316424, 372308.00721592136 3758071.599508508, 372258.99864575657 3758069.191871844, 372209.9900755918 3758071.599508508, 372161.4534847485 3758078.7992316424, 372113.8563071293 3758090.7217039783, 372067.65692957403 3758107.2521055886, 372023.30027734354 3758128.23123967, 371981.21352924674 3758153.457065693, 371941.80200367473 3758182.6866451628, 371905.4452551633 3758215.638481251, 371872.4934190752 3758251.9952297625, 371843.2638396053 3758291.406755334, 371818.0380135824 3758333.4935034313, 371797.05887950095 3758377.850155662, 371780.5284778905 3758424.049533217, 371768.60600555496 3758471.6467108363, 371761.40628242044 3758520.1833016793, 371758.99864575657 3758569.191871844, 371761.40628242044 3758618.200442009, 371768.60600555496 3758666.737032852, 371780.5284778905 3758714.3342104713, 371797.05887950095 3758760.5335880267, 371818.0380135824 3758804.890240257, 371843.2638396053 3758846.976988354, 371872.4934190752 3758886.388513926, 371905.4452551633 3758922.7452624375, 371941.80200367473 3758955.6970985257, 371981.21352924674 3758984.9266779954, 372023.30027734354 3759010.1525040185, 372067.65692957403 3759031.1316381, 372113.8563071293 3759047.66203971, 372161.4534847485 3759059.584512046, 372209.9900755918 3759066.7842351804, 372258.99864575657 3759069.191871844, 372308.00721592136 3759066.7842351804, 372356.54380676465 3759059.584512046, 372404.1409843838 3759047.66203971, 372450.3403619391 3759031.1316381, 372494.6970141696 3759010.1525040185, 372536.7837622664 3758984.9266779954, 372576.1952878384 3758955.6970985257, 372612.55203634984 3758922.7452624375, 372645.5038724379 3758886.388513926, 372674.7334519078 3758846.976988354, 372699.9592779307 3758804.890240257, 372720.9384120122 3758760.5335880267, 372737.46881362266 3758714.3342104713, 372749.3912859582 3758666.737032852, 372756.5910090927 3758618.200442009, 372758.99864575657 3758569.191871844))"
9033 S RAMSGATE AVE,,11,2024,115.0,116.0,99.14%,ED1,,,,,,,,,33.9598853,-118.3825589,9033 S RAMSGATE AVE,POINT (372258.99864575657 3758569.191871844),522,"POLYGON ((372758.99864575657 3758569.191871844, 372756.5910090927 3758520.1833016793, 372749.3912859582 3758471.6467108363, 372737.46881362266 3758424.049533217, 372720.9384120122 3758377.850155662, 372699.9592779307 3758333.4935034313, 372674.7334519078 3758291.406755334, 372645.5038724379 3758251.9952297625, 372612.55203634984 3758215.638481251, 372576.1952878384 3758182.6866451628, 372536.7837622664 3758153.457065693, 372494.6970141696 3758128.23123967, 372450.3403619391 3758107.2521055886, 372404.1409843838 3758090.7217039783, 372356.54380676465 3758078.7992316424, 372308.00721592136 3758071.599508508, 372258.99864575657 3758069.191871844, 372209.9900755918 3758071.599508508, 372161.4534847485 3758078.7992316424, 372113.8563071293 3758090.7217039783, 372067.65692957403 3758107.2521055886, 372023.30027734354 3758128.23123967, 371981.21352924674 3758153.457065693, 371941.80200367473 3758182.6866451628, 371905.4452551633 3758215.638481251, 371872.4934190752 3758251.9952297625, 371843.2638396053 3758291.406755334, 371818.0380135824 3758333.4935034313, 371797.05887950095 3758377.850155662, 371780.5284778905 3758424.049533217, 371768.60600555496 3758471.6467108363, 371761.40628242044 3758520.1833016793, 371758.99864575657 3758569.191871844, 371761.40628242044 3758618.200442009, 371768.60600555496 3758666.737032852, 371780.5284778905 3758714.3342104713, 371797.05887950095 3758760.5335880267, 371818.0380135824 3758804.890240257, 371843.2638396053 3758846.976988354, 371872.4934190752 3758886.388513926, 371905.4452551633 3758922.7452624375, 371941.80200367473 3758955.6970985257, 371981.21352924674 3758984.9266779954, 372023.30027734354 3759010.1525040185, 372067.65692957403 3759031.1316381, 372113.8563071293 3759047.66203971, 372161.4534847485 3759059.584512046, 372209.9900755918 3759066.7842351804, 372258.99864575657 3759069.191871844, 372308.00721592136 3759066.7842351804, 372356.54380676465 3759059.584512046, 372404.1409843838 3759047.66203971, 372450.3403619391 3759031.1316381, 372494.6970141696 3759010.1525040185, 372536.7837622664 3758984.9266779954, 372576.1952878384 3758955.6970985257, 372612.55203634984 3758922.7452624375, 372645.5038724379 3758886.388513926, 372674.7334519078 3758846.976988354, 372699.9592779307 3758804.890240257, 372720.9384120122 3758760.5335880267, 372737.46881362266 3758714.3342104713, 372749.3912859582 3758666.737032852, 372756.5910090927 3758618.200442009, 372758.99864575657 3758569.191871844))"
9033 S RAMSGATE AVE,,11,2024,115.0,116.0,99.14%,ED1,,,,,,,,,33.9598853,-118.3825589,9033 S RAMSGATE AVE,POINT (372258.99864575657 3758569.191871844),537,"POLYGON ((372758.99864575657 3758569.191871844, 372756.5910090927 3758520.1833016793, 372749.3912859582 3758471.6467108363, 372737.46881362266 3758424.049533217, 372720.9384120122 3758377.850155662, 372699.9592779307 3758333.4935034313, 372674.7334519078 3758291.406755334, 372645.5038724379 3758251.9952297625, 372612.55203634984 3758215.638481251, 372576.1952878384 3758182.6866451628, 372536.7837622664 3758153.457065693, 372494.6970141696 3758128.23123967, 372450.3403619391 3758107.2521055886, 372404.1409843838 3758090.7217039783, 372356.54380676465 3758078.7992316424, 372308.00721592136 3758071.599508508, 372258.99864575657 3758069.191871844, 372209.9900755918 3758071.599508508, 372161.4534847485 3758078.7992316424, 372113.8563071293 3758090.7217039783, 372067.65692957403 3758107.2521055886, 372023.30027734354 3758128.23123967, 371981.21352924674 3758153.457065693, 371941.80200367473 3758182.6866451628, 371905.4452551633 3758215.638481251, 371872.4934190752 3758251.9952297625, 371843.2638396053 3758291.406755334, 371818.0380135824 3758333.4935034313, 371797.05887950095 3758377.850155662, 371780.5284778905 3758424.049533217, 371768.60600555496 3758471.6467108363, 371761.40628242044 3758520.1833016793, 371758.99864575657 3758569.191871844, 371761.40628242044 3758618.200442009, 371768.60600555496 3758666.737032852, 371780.5284778905 3758714.3342104713, 371797.05887950095 3758760.5335880267, 371818.0380135824 3758804.890240257, 371843.2638396053 3758846.976988354, 371872.4934190752 3758886.388513926, 371905.4452551633 3758922.7452624375, 371941.80200367473 3758955.6970985257, 371981.21352924674 3758984.9266779954, 372023.30027734354 3759010.1525040185, 372067.65692957403 3759031.1316381, 372113.8563071293 3759047.66203971, 372161.4534847485 3759059.584512046, 372209.9900755918 3759066.7842351804, 372258.99864575657 3759069.191871844, 372308.00721592136 3759066.7842351804, 372356.54380676465 3759059.584512046, 372404.1409843838 3759047.66203971, 372450.3403619391 3759031.1316381, 372494.6970141696 3759010.1525040185, 372536.7837622664 3758984.9266779954, 372576.1952878384 3758955.6970985257, 372612.55203634984 3758922.7452624375, 372645.5038724379 3758886.388513926, 372674.7334519078 3758846.976988354, 372699.9592779307 3758804.890240257, 372720.9384120122 3758760.5335880267, 372737.46881362266 3758714.3342104713, 372749.3912859582 3758666.737032852, 372756.5910090927 3758618.200442009, 372758.99864575657 3758569.191871844))"
9033 S RAMSGATE AVE,,11,2024,115.0,116.0,99.14%,ED1,,,,,,,,,33.9598853,-118.3825589,9033 S RAMSGATE AVE,POINT (372258.99864575657 3758569.191871844),538,"POLYGON ((372758.99864575657 3758569.191871844, 372756.5910090927 3758520.1833016793, 372749.3912859582 3758471.6467108363, 372737.46881362266 3758424.049533217, 372720.9384120122 3758377.850155662, 372699.9592779307 3758333.4935034313, 372674.7334519078 3758291.406755334, 372645.5038724379 3758251.9952297625, 372612.55203634984 3758215.638481251, 372576.1952878384 3758182.6866451628, 372536.7837622664 3758153.457065693, 372494.6970141696 3758128.23123967, 372450.3403619391 3758107.2521055886, 372404.1409843838 3758090.7217039783, 372356.54380676465 3758078.7992316424, 372308.00721592136 3758071.599508508, 372258.99864575657 3758069.191871844, 372209.9900755918 3758071.599508508, 372161.4534847485 3758078.7992316424, 372113.8563071293 3758090.7217039783, 372067.65692957403 3758107.2521055886, 372023.30027734354 3758128.23123967, 371981.21352924674 3758153.457065693, 371941.80200367473 3758182.6866451628, 371905.4452551633 3758215.638481251, 371872.4934190752 3758251.9952297625, 371843.2638396053 3758291.406755334, 371818.0380135824 3758333.4935034313, 371797.05887950095 3758377.850155662, 371780.5284778905 3758424.049533217, 371768.60600555496 3758471.6467108363, 371761.40628242044 3758520.1833016793, 371758.99864575657 3758569.191871844, 371761.40628242044 3758618.200442009, 371768.60600555496 3758666.737032852, 371780.5284778905 3758714.3342104713, 371797.05887950095 3758760.5335880267, 371818.0380135824 3758804.890240257, 371843.2638396053 3758846.976988354, 371872.4934190752 3758886.388513926, 371905.4452551633 3758922.7452624375, 371941.80200367473 3758955.6970985257, 371981.21352924674 3758984.9266779954, 372023.30027734354 3759010.1525040185, 372067.65692957403 3759031.1316381, 372113.8563071293 3759047.66203971, 372161.4534847485 3759059.584512046, 372209.9900755918 3759066.7842351804, 372258.99864575657 3759069.191871844, 372308.00721592136 3759066.7842351804, 372356.54380676465 3759059.584512046, 372404.1409843838 3759047.66203971, 372450.3403619391 3759031.1316381, 372494.6970141696 3759010.1525040185, 372536.7837622664 3758984.9266779954, 372576.1952878384 3758955.6970985257, 372612.55203634984 3758922.7452624375, 372645.5038724379 3758886.388513926, 372674.7334519078 3758846.976988354, 372699.9592779307 3758804.890240257, 372720.9384120122 3758760.5335880267, 372737.46881362266 3758714.3342104713, 372749.3912859582 3758666.737032852, 372756.5910090927 3758618.200442009, 372758.99864575657 3758569.191871844))"
9033 S RAMSGATE AVE,,11,2024,115.0,116.0,99.14%,ED1,,,,,,,,,33.9598853,-118.3825589,9033 S RAMSGATE AVE,POINT (372258.99864575657 3758569.191871844),539,"POLYGON ((372758.99864575657 3758569.191871844, 372756.5910090927 3758520.1833016793, 372749.3912859582 3758471.6467108363, 372737.46881362266 3758424.049533217, 372720.9384120122 3758377.850155662, 372699.9592779307 3758333.4935034313, 372674.7334519078 3758291.406755334, 372645.5038724379 3758251.9952297625, 372612.55203634984 3758215.638481251, 372576.1952878384 3758182.6866451628, 372536.7837622664 3758153.457065693, 372494.6970141696 3758128.23123967, 372450.3403619391 3758107.2521055886, 372404.1409843838 3758090.7217039783, 372356.54380676465 3758078.7992316424, 372308.00721592136 3758071.599508508, 372258.99864575657 3758069.191871844, 372209.9900755918 3758071.599508508, 372161.4534847485 3758078.7992316424, 372113.8563071293 3758090.7217039783, 372067.65692957403 3758107.2521055886, 372023.30027734354 3758128.23123967, 371981.21352924674 3758153.457065693, 371941.80200367473 3758182.6866451628, 371905.4452551633 3758215.638481251, 371872.4934190752 3758251.9952297625, 371843.2638396053 3758291.406755334, 371818.0380135824 3758333.4935034313, 371797.05887950095 3758377.850155662, 371780.5284778905 3758424.049533217, 371768.60600555496 3758471.6467108363, 371761.40628242044 3758520.1833016793, 371758.99864575657 3758569.191871844, 371761.40628242044 3758618.200442009, 371768.60600555496 3758666.737032852, 371780.5284778905 3758714.3342104713, 371797.05887950095 3758760.5335880267, 371818.0380135824 3758804.890240257, 371843.2638396053 3758846.976988354, 371872.4934190752 3758886.388513926, 371905.4452551633 3758922.7452624375, 371941.80200367473 3758955.6970985257, 371981.21352924674 3758984.9266779954, 372023.30027734354 3759010.1525040185, 372067.65692957403 3759031.1316381, 372113.8563071293 3759047.66203971, 372161.4534847485 3759059.584512046, 372209.9900755918 3759066.7842351804, 372258.99864575657 3759069.191871844, 372308.00721592136 3759066.7842351804, 372356.54380676465 3759059.584512046, 372404.1409843838 3759047.66203971, 372450.3403619391 3759031.1316381, 372494.6970141696 3759010.1525040185, 372536.7837622664 3758984.9266779954, 372576.1952878384 3758955.6970985257, 372612.55203634984 3758922.7452624375, 372645.5038724379 3758886.388513926, 372674.7334519078 3758846.976988354, 372699.9592779307 3758804.890240257, 372720.9384120122 3758760.5335880267, 372737.46881362266 3758714.3342104713, 372749.3912859582 3758666.737032852, 372756.5910090927 3758618.200442009, 372758.99864575657 3758569.191871844))"
9033 S RAMSGATE AVE,,11,2024,115.0,116.0,99.14%,ED1,,,,,,,,,33.9598853,-118.3825589,9033 S RAMSGATE AVE,POINT (372258.99864575657 3758569.191871844),540,"POLYGON ((372758.99864575657 3758569.191871844, 372756.5910090927 3758520.1833016793, 372749.3912859582 3758471.6467108363, 372737.46881362266 3758424.049533217, 372720.9384120122 3758377.850155662, 372699.9592779307 3758333.4935034313, 372674.7334519078 3758291.406755334, 372645.5038724379 3758251.9952297625, 372612.55203634984 3758215.638481251, 372576.1952878384 3758182.6866451628, 372536.7837622664 3758153.457065693, 372494.6970141696 3758128.23123967, 372450.3403619391 3758107.2521055886, 372404.1409843838 3758090.7217039783, 372356.54380676465 3758078.7992316424, 372308.00721592136 3758071.599508508, 372258.99864575657 3758069.191871844, 372209.9900755918 3758071.599508508, 372161.4534847485 3758078.7992316424, 372113.8563071293 3758090.7217039783, 372067.65692957403 3758107.2521055886, 372023.30027734354 3758128.23123967, 371981.21352924674 3758153.457065693, 371941.80200367473 3758182.6866451628, 371905.4452551633 3758215.638481251, 371872.4934190752 3758251.9952297625, 371843.2638396053 3758291.406755334, 371818.0380135824 3758333.4935034313, 371797.05887950095 3758377.850155662, 371780.5284778905 3758424.049533217, 371768.60600555496 3758471.6467108363, 371761.40628242044 3758520.1833016793, 371758.99864575657 3758569.191871844, 371761.40628242044 3758618.200442009, 371768.60600555496 3758666.737032852, 371780.5284778905 3758714.3342104713, 371797.05887950095 3758760.5335880267, 371818.0380135824 3758804.890240257, 371843.2638396053 3758846.976988354, 371872.4934190752 3758886.388513926, 371905.4452551633 3758922.7452624375, 371941.80200367473 3758955.6970985257, 371981.21352924674 3758984.9266779954, 372023.30027734354 3759010.1525040185, 372067.65692957403 3759031.1316381, 372113.8563071293 3759047.66203971, 372161.4534847485 3759059.584512046, 372209.9900755918 3759066.7842351804, 372258.99864575657 3759069.191871844, 372308.00721592136 3759066.7842351804, 372356.54380676465 3759059.584512046, 372404.1409843838 3759047.66203971, 372450.3403619391 3759031.1316381, 372494.6970141696 3759010.1525040185, 372536.7837622664 3758984.9266779954, 372576.1952878384 3758955.6970985257, 372612.55203634984 3758922.7452624375, 372645.5038724379 3758886.388513926, 372674.7334519078 3758846.976988354, 372699.9592779307 3758804.890240257, 372720.9384120122 3758760.5335880267, 372737.46881362266 3758714.3342104713, 372749.3912859582 3758666.737032852, 372756.5910090927 3758618.200442009, 372758.99864575657 3758569.191871844))"
