APN,Application Received,Application Year,Council District,Address,City,Zip,Units Withdrawn,Replacement Unit,Latitude,Longitude
5533021014,4/16/2018,2018,13,900 N WILCOX AVE,LOS ANGELES ,90038.0,3.0,0.0,34.032542,-118.1250721
5533021023,5/11/2021,2021,13,942 N WILCOX AVE,LOS ANGELES ,90038.0,3.0,,34.0883618,-118.3306934
5533021029,9/27/2017,2017,13,906 N WILCOX AVE,LOS ANGELES ,90038.0,3.0,17.0,34.087396,-118.3307361
5533022003,11/7/2014,2014,13,947 N WILCOX AVE,Los Angeles ,90038.0,2.0,,34.0885217,-118.3313326
5533022010,9/2/2016,2016,13,911 N WILCOX AVE,LOS ANGELES ,90038.0,3.0,0.0,34.0840876,-118.3308069
5533022011,8/17/2016,2016,13,905 N WILCOX AVE,LOS ANGELES ,90038.0,4.0,17.0,34.0328022,-118.1250717
5533022017,8/25/2014,2014,13,906 N HUDSON AVE,Los Angeles ,90038.0,2.0,,34.0873878,-118.3319449
5533023005,12/2/2015,2015,13,935 N HUDSON AVE,LOS ANGELES ,90038.0,2.0,6.0,34.0881818,-118.3322666
5533025004,2/26/2013,2013,4,813 N HUDSON AVE,Los Angeles ,90038.0,4.0,34.0,34.0856848,-118.3322344
5533025005,2/26/2013,2013,13,807 N HUDSON AVE,Los Angeles ,90038.0,4.0,0.0,34.0855538,-118.3324057
5533026008,10/12/2011,2011,13,802 N HUDSON AVE,Los Angeles ,90038.0,2.0,23.0,34.0855435,-118.3317993
5533026015,11/5/2014,2014,13,836 N HUDSON AVE,Los Angeles ,90038.0,3.0,11.0,34.0863844,-118.3317863
5533026024,10/16/2017,2017,13,843 N WILCOX AVE,LOS ANGELES ,90038.0,2.0,,34.0308175,-118.1250787
5533027024,2/3/2015,2015,13,846 N WILCOX AVE,LOS ANGELES ,90028.0,4.0,,34.0306798,-118.1250535
5533032015,6/26/2018,2018,13,711 N LILLIAN WAY,LOS ANGELES ,90038.0,8.0,,34.0839055,-118.328045
5533032016,6/9/2017,2017,13,717 N LILLIAN WAY,LOS ANGELES ,90038.0,6.0,,34.0840474,-118.3280574
5533032021,1/3/2018,2018,13,743 N LILLIAN WAY,LOS ANGELES ,90038.0,2.0,,34.0847587,-118.3280023
5533032022,8/4/2016,2016,13,747 N LILLIAN WAY,LOS ANGELES ,90038.0,2.0,8.0,34.0849046,-118.328022
5533033008,5/15/2017,2017,13,720 N COLE AVE,LOS ANGELES ,90038.0,3.0,,34.0842067,-118.3296278
5533033018,8/20/2019,2019,13,731 N CAHUENGA BLVD,LOS ANGELES ,90038.0,4.0,,34.0845632,-118.3290176
5533033027,2/17/2022,2022,13,705 N CAHUENGA BLVD,LOS ANGELES ,90038.0,2.0,,34.0838045,-118.3291689
5533034008,10/27/2014,2014,13,723 N COLE AVE,Los Angeles ,90038.0,2.0,0.0,34.0841775,-118.330147
5533034009,9/17/2014,2014,13,717 N COLE AVE,Los Angeles ,90038.0,2.0,0.0,34.0840343,-118.330122
5533034014,9/7/2011,2011,13,716 N WILCOX AVE,Los Angeles ,90038.0,3.0,103.0,34.0245307,-118.1217527
5533034015,9/7/2011,2011,13,722 N WILCOX AVE,Los Angeles ,90038.0,2.0,0.0,34.0246157,-118.1217264
5533034021,4/28/2014,2014,13,752 N WILCOX AVE,Los Angeles ,90038.0,5.0,36.0,34.0250509,-118.1215999
5533034022,4/28/2014,2014,13,758 N WILCOX AVE,Los Angeles ,90038.0,4.0,0.0,34.0251362,-118.1215758
5533034026,5/6/2015,2015,13,733 N COLE AVE,LOS ANGELES ,90038.0,2.0,84.0,34.08448180000001,-118.3301071
5533034027,9/17/2014,2014,13,727 N COLE AVE,LOS ANGELES ,90038.0,2.0,0.0,34.0843415,-118.3301419
5533035007,1/6/2016,2016,4,729 N WILCOX AVE,LOS ANGELES ,90038.0,3.0,0.0,34.0247007,-118.1217002
5533035009,1/6/2016,2016,4,723 N WILCOX AVE,LOS ANGELES ,90038.0,2.0,20.0,34.0246157,-118.1217264
5533035020,9/2/2016,2016,13,720 N HUDSON AVE,LOS ANGELES ,90038.0,3.0,17.0,34.08411050000001,-118.331949
5533035021,10/30/2015,2015,13,728 N HUDSON AVE,LOS ANGELES ,90038.0,3.0,0.0,34.0843217,-118.3318246
5533036005,11/18/2014,2014,13,739 N HUDSON AVE,LOS ANGELES ,90038.0,8.0,,34.0845954,-118.3322496
5533036006,11/18/2014,2014,13,733 N HUDSON AVE,LOS ANGELES ,90038.0,3.0,,34.084594,-118.3324057
5534004001,4/28/2023,2023,13,1215 N GOWER ST,LOS ANGELES ,90038.0,28.0,,34.0931299,-118.3224611
5534004012,7/8/2020,2020,13,1255 N GOWER ST,HOLLYWOOD ,90038.0,2.0,,34.0941146,-118.3225654
5534005012,2/18/2022,2022,13,6222 W BANNER AVE,HOLLYWOOD ,90038.0,3.0,,34.09145540000001,-118.3252999
5534009003,2/22/2021,2021,13,1245 N BRONSON AVE,HOLLYWOOD ,90038.0,2.0,,34.094102,-118.3183727
5534009004,2/22/2021,2021,13,1241 N BRONSON AVE,HOLLYWOOD ,90038.0,3.0,,34.0938478,-118.3184864
5534009011,3/31/2017,2017,13,1205 N BRONSON AVE,LOS ANGELES ,90038.0,2.0,,34.0929141,-118.3183339
5534009019,7/12/2023,2023,13,1230 N TAMARIND AVE,HOLLYWOOD ,90038.0,3.0,,33.9046789,-118.2223403
5534010005,4/19/2018,2018,13,1139 N BRONSON AVE,HOLLYWOOD ,90038.0,2.0,,34.0918902,-118.3182813
5534010016,1/16/2019,2019,13,1130 N TAMARIND AVE,HOLLYWOOD ,90038.0,2.0,5.0,33.9038963,-118.222289
5534010016,11/12/2019,2019,13,1130 N TAMARIND AVE,HOLLYWOOD ,90038.0,2.0,,33.9038963,-118.222289
5534011020,3/21/2014,2014,13,1238 N GORDON ST,HOLLYWOOD ,90038.0,2.0,,34.0936573,-118.3199259
5534012004,3/30/2018,2018,13,1147 N TAMARIND AVE,HOLLYWOOD ,90038.0,2.0,4.0,33.9040673,-118.2229086
5534013018,3/12/2019,2019,13,1222 N BEACHWOOD DR,HOLLYWOOD ,90038.0,3.0,,34.0932781,-118.3208966
5534014003,8/1/2018,2018,13,1151 N GORDON ST,HOLLYWOOD ,90038.0,2.0,,34.0922772,-118.3202876
5534014015,10/18/2017,2017,13,1124 N BEACHWOOD DR,HOLLYWOOD ,90038.0,3.0,,34.091482,-118.3209859
5534014017,4/18/2018,2018,13,1130 N BEACHWOOD DR,HOLLYWOOD ,90038.0,2.0,,34.0917277,-118.320924
5534015004,3/28/2018,2018,13,1255 N BEACHWOOD DR,HOLLYWOOD ,90038.0,4.0,,34.0940788,-118.3213868
5534015006,5/22/2019,2019,13,1243 N BEACHWOOD DR,HOLLYWOOD ,90038.0,4.0,,34.093859,-118.3215126
5534015007,5/22/2019,2019,13,1239 N BEACHWOOD DR,HOLLYWOOD ,90038.0,2.0,,34.0937035,-118.3214491
5534015008,8/3/2023,2023,13,1233 N BEACHWOOD DR,HOLLYWOOD ,90038.0,2.0,,34.09357749999999,-118.3215151
5534015020,5/24/2017,2017,13,1232 N GOWER ST,HOLLYWOOD ,90038.0,2.0,4.0,34.0935451,-118.3219598
5534017013,7/14/2023,2023,13,5814 W VIRGINIA AVE,HOLLYWOOD ,90038.0,4.0,,34.0895186,-118.3315838
5534017016,5/29/2019,2019,13,5832 W VIRGINIA AVE,HOLLYWOOD ,90038.0,2.0,9.0,34.0895186,-118.3315838
5534018007,6/5/2019,2019,13,5825 W VIRGINIA AVE,HOLLYWOOD ,90038.0,3.0,,34.0895186,-118.3315838
5534018009,11/28/2018,2018,13,5817 W VIRGINIA AVE,HOLLYWOOD ,90038.0,2.0,,34.0895186,-118.3315838
5534018018,12/6/2022,2022,13,5814 W LEXINGTON AVE,HOLLYWOOD ,90038.0,3.0,,34.0895186,-118.3315838
5534019011,9/6/2017,2017,13,5819 W LEXINGTON AVE,HOLLYWOOD ,90038.0,2.0,,34.0895186,-118.3315838
5534019012,7/30/2021,2021,13,5813 W LEXINGTON AVE,HOLLYWOOD ,90038.0,2.0,,34.0895186,-118.3315838
5534019020,1/31/2017,2017,13,5820 W LA MIRADA AVE,HOLLYWOOD ,90038.0,5.0,18.0,34.0934884,-118.3165825
5534019021,11/3/2016,2016,13,5826 W LA MIRADA AVE,HOLLYWOOD ,90038.0,3.0,0.0,34.0935466,-118.3167841
5534022020,11/5/2018,2018,13,6143 W ELEANOR AVE,LOS ANGELES ,90038.0,3.0,,34.0900839,-118.3260568
5534023015,10/18/2021,2021,13,6037 W ROMAINE ST,LOS ANGELES ,90038.0,2.0,,34.0891336,-118.3236211
5534023023,3/29/2017,2017,13,6021 W ROMAINE ST,LOS ANGELES ,90038.0,2.0,,34.0890729,-118.3230675
5534024018,1/8/2020,2020,13,6115 W ROMAINE ST,LOS ANGELES ,90038.0,5.0,,34.0891009,-118.3251107
5534025007,7/16/2015,2015,13,6032 W ROMAINE ST,LOS ANGELES ,90038.0,2.0,6.0,34.0886925,-118.323453
5534025018,6/20/2016,2016,13,5925 W BARTON AVE,LOS ANGELES ,90038.0,3.0,,34.0883923,-118.3232612
5534025021,6/23/2014,2014,13,5941 W BARTON AVE,Los Angeles ,90038.0,3.0,5.0,34.0882874,-118.3237983
5534027011,2/22/2021,2021,13,5944 W BARTON AVE,LOS ANGELES ,90038.0,8.0,,34.0878,-118.3238416
5534027012,2/22/2021,2021,13,5952 W BARTON AVE,LOS ANGELES ,90038.0,3.0,,34.0878475,-118.3241179
5534029011,12/10/2019,2019,13,5846 W WILLOUGHBY AVE,LOS ANGELES ,90038.0,6.0,,34.0869096,-118.3419391
5534031017,6/6/2018,2018,13,800 N EL CENTRO AVE,LOS ANGELES ,90038.0,2.0,,34.08544,-118.3243
5534033006,11/9/2022,2022,13,5720 W WARING AVE,LOS ANGELES ,90038.0,4.0,,34.0851705,-118.32307
5534034012,9/12/2018,2018,13,5801 W CAMERFORD AVE,LOS ANGELES ,90038.0,4.0,,34.0846024,-118.32462
5534034013,9/12/2018,2018,13,5805 W CAMERFORD AVE,LOS ANGELES ,90038.0,2.0,,34.0846326,-118.3247971
5534034014,9/12/2018,2018,13,5809 W CAMERFORD AVE,LOS ANGELES ,90038.0,2.0,,34.0846071,-118.324956
5534035003,6/14/2023,2023,13,5710 W CAMERFORD AVE,LOS ANGELES ,90038.0,4.0,,34.0842311,-118.3227731
5534035018,7/11/2008,2008,13,5653 W MELROSE AVE,Los Angeles ,90038.0,8.0,,34.0851949,-118.3070164
5535001016,3/12/2019,2019,13,837 N RIDGEWOOD PL,LOS ANGELES ,90038.0,2.0,4.0,34.0865753,-118.3149077
5535003030,1/3/2018,2018,13,746 N RIDGEWOOD PL,LOS ANGELES ,90038.0,2.0,4.0,34.08493430000001,-118.3143478
5535004019,10/16/2019,2019,13,834 N RIDGEWOOD PL,LOS ANGELES ,90038.0,2.0,,34.0864116,-118.3144176
5535005019,4/20/2020,2020,13,5542 W ROMAINE ST,LOS ANGELES ,90038.0,2.0,4.0,34.0883566,-118.3129306
5535005023,6/16/2017,2017,13,963 N ST ANDREWS PL,LOS ANGELES ,90038.0,2.0,,34.0879946,-118.3116664
5535014020,10/3/2016,2016,13,733 N GRAMERCY PL,LOS ANGELES ,90038.0,2.0,,34.0845169,-118.3126393
5535018027,8/19/2013,2013,13,821 N OXFORD AVE,Los Angeles ,90029.0,1.0,,34.0850209,-118.307965
5535021002,5/2/2017,2017,13,943 N OXFORD AVE,LOS ANGELES ,90029.0,5.0,0.0,34.0875385,-118.3081545
5535021003,5/2/2017,2017,13,947 N OXFORD AVE,LOS ANGELES ,90029.0,2.0,11.0,34.0876589,-118.3081548
5535024016,2/15/2024,2024,13,913 N HOBART BLVD,LOS ANGELES ,90029.0,3.0,,34.086706,-118.3055491
5535024022,8/28/2017,2017,13,941 N HOBART BLVD,LOS ANGELES ,90029.0,2.0,4.0,34.0875204,-118.3054505
5535024023,5/29/2018,2018,13,949 N HOBART BLVD,LOS ANGELES ,90029.0,2.0,4.0,34.0876492,-118.3053921
5535026010,9/12/2022,2022,13,825 N HOBART BLVD,LOS ANGELES ,90029.0,4.0,,34.0853473,-118.305383
5535027001,2/5/2020,2020,13,5082  LEMON GROVE AVE,LOS ANGELES ,90029.0,4.0,,34.0860845,-118.3074861
5535031001,4/2/2018,2018,13,837 N HARVARD BLVD,LOS ANGELES ,90029.0,2.0,,34.0858609,-118.3041675
5535031007,3/12/2019,2019,13,811 N HARVARD BLVD,LOS ANGELES ,90029.0,2.0,0.0,34.0851473,-118.3041771
5535031008,2/9/2017,2017,13,807 N HARVARD BLVD,LOS ANGELES ,90029.0,3.0,0.0,34.0850159,-118.3041853
5535031016,5/11/2017,2017,13,816 N HOBART BLVD,LOS ANGELES ,90029.0,2.0,4.0,34.0851612,-118.3049197
5535034012,1/7/2019,2019,13,803 N KINGSLEY DR,LOS ANGELES ,90029.0,2.0,4.0,34.0848729,-118.3030698
5535034014,2/26/2015,2015,13,809 N KINGSLEY DR,LOS ANGELES ,90029.0,2.0,4.0,34.0851456,-118.3029539
5535036006,9/12/2018,2018,13,719 N ARDMORE AVE,LOS ANGELES ,90029.0,3.0,4.0,34.0841755,-118.3019043
5535036021,4/13/2022,2022,13,724 N KINGSLEY DR,LOS ANGELES ,90029.0,2.0,,34.0843264,-118.3026266
5536001015,5/23/2016,2016,13,5737 W LA MIRADA AVE,HOLLYWOOD ,90038.0,3.0,,34.0939843,-118.3149001
5536001017,3/4/2016,2016,13,5727 W LA MIRADA AVE,HOLLYWOOD ,90038.0,2.0,,34.0939391,-118.3146049
5536002012,9/17/2019,2019,13,5621 W LA MIRADA AVE,HOLLYWOOD ,90038.0,2.0,,34.0940009,-118.3117946
5536002019,3/3/2021,2021,13,5652 W FOUNTAIN AVE,HOLLYWOOD ,90028.0,2.0,4.0,34.0946031,-118.3128012
5536003007,7/24/2018,2018,13,5530 W LA MIRADA AVE,HOLLYWOOD ,90038.0,2.0,,34.0935679,-118.3104412
5536003018,7/8/2015,2015,13,5531 W LA MIRADA AVE,LOS ANGELES ,90038.0,5.0,10.0,34.093953,-118.310555
5536004021,11/30/2022,2022,13,5652 W LA MIRADA AVE,HOLLYWOOD ,90038.0,2.0,,34.0935315,-118.3127465
5536005006,6/13/2017,2017,13,5731 W LEXINGTON AVE,HOLLYWOOD ,90038.0,2.0,,34.0895186,-118.3315838
5536006024,3/7/2018,2018,13,5750 W LEXINGTON AVE,HOLLYWOOD ,90038.0,4.0,9.0,34.0895186,-118.3315838
5536007004,6/4/2018,2018,13,5612 W LEXINGTON AVE,HOLLYWOOD ,90038.0,3.0,,34.0895186,-118.3315838
5536007029,2/13/2015,2015,13,1150 N WILTON PL,HOLLYWOOD ,90038.0,2.0,,34.0919413,-118.3133429
5536007031,2/8/2021,2021,13,5655 W VIRGINIA AVE,HOLLYWOOD ,90038.0,3.0,,34.0895186,-118.3315838
5536008015,2/11/2019,2019,13,5533 W VIRGINIA AVE,HOLLYWOOD ,90038.0,3.0,,34.0895186,-118.3315838
5536010009,6/3/2019,2019,13,5436 W VIRGINIA AVE,LOS ANGELES ,90029.0,3.0,,34.0916393,-118.3081284
5536010010,6/3/2019,2019,13,5430 W VIRGINIA AVE,LOS ANGELES ,90029.0,2.0,,34.091646,-118.3079671
5536013001,11/13/2018,2018,13,5759 W SANTA MONICA BLVD,HOLLYWOOD ,90038.0,12.0,,34.0908869,-118.3155668
5536013027,5/22/2019,2019,13,1120 N VAN NESS AVE,HOLLYWOOD ,90038.0,4.0,,34.0913618,-118.3156228
5536015002,4/10/2019,2019,13,955 N RIDGEWOOD PL,LOS ANGELES ,90038.0,2.0,4.0,34.0887484,-118.3149187
5536015013,7/2/2018,2018,13,905 N RIDGEWOOD PL,LOS ANGELES ,90038.0,2.0,,34.0873809,-118.3149047
5536016007,6/1/2017,2017,13,967 N WILTON PL,LOS ANGELES ,90038.0,2.0,4.0,34.0881386,-118.3138459
5536025003,11/17/2022,2022,13,1034 N OXFORD AVE,LOS ANGELES ,90029.0,2.0,,34.0895676,-118.3075179
5536025023,5/2/2017,2017,13,1035 N SERRANO AVE,LOS ANGELES ,90029.0,2.0,,34.089392,-118.3065453
5537003025,3/30/2021,2021,13,5347 W LA MIRADA AVE,LOS ANGELES ,90029.0,3.0,,34.0941959,-118.3063187
5537004024,7/26/2021,2021,13,5351 W LEXINGTON AVE,LOS ANGELES ,90029.0,3.0,,34.0931824,-118.3064841
5537004025,4/20/2010,2010,13,5357 W LEXINGTON AVE,Los Angeles ,90029.0,1.0,,34.093217,-118.306621
5537005004,11/20/2019,2019,13,5426 W LA MIRADA AVE,LOS ANGELES ,90029.0,2.0,,34.0936808,-118.3078364
5537005005,11/20/2019,2019,13,5422 W LA MIRADA AVE,LOS ANGELES ,90029.0,2.0,,34.0936704,-118.3076957
5537007003,5/31/2017,2017,13,5346 W LEXINGTON AVE,LOS ANGELES ,90029.0,2.0,4.0,34.0926795,-118.3062804
5537007015,1/7/2020,2020,13,5311 W VIRGINIA AVE,LOS ANGELES ,90029.0,3.0,,34.0921705,-118.3051357
5537007023,2/19/2020,2020,13,5353 W VIRGINIA AVE,LOS ANGELES ,90029.0,2.0,,34.0922594,-118.3064775
5537010018,4/26/2023,2023,13,5230 W LEXINGTON AVE,LOS ANGELES ,90029.0,2.0,,34.0928798,-118.3036343
5537010021,10/17/2022,2022,13,5229 W VIRGINIA AVE,LOS ANGELES ,90029.0,2.0,,34.092198,-118.3035941
5537010030,10/21/2016,2016,13,5218 W LEXINGTON AVE,LOS ANGELES ,90029.0,2.0,4.0,34.0928969,-118.3030295
5537011003,9/17/2019,2019,13,1211 N KINGSLEY DR,LOS ANGELES ,90029.0,4.0,,34.093735,-118.302836
5537012007,6/12/2017,2017,13,1256 N HOBART BLVD,LOS ANGELES ,90029.0,2.0,4.0,34.094312,-118.3044906
5537015006,8/19/2016,2016,13,1156 N KINGSLEY DR,LOS ANGELES ,90029.0,2.0,,34.0922378,-118.3022437
5537016002,5/25/2023,2023,13,1185 N NORMANDIE AVE,LOS ANGELES ,90029.0,2.0,,34.0930551,-118.3007416
5537018021,6/22/2023,2023,13,1020 N ARDMORE AVE,LOS ANGELES ,90029.0,2.0,,34.0892795,-118.3015886
5537019010,6/10/2015,2015,13,1038 1/2 N KINGSLEY DR,LOS ANGELES ,90029.0,6.0,,34.0897134,-118.3029354
5537019010,5/12/2016,2016,13,1038 N KINGSLEY DR,LOS ANGELES ,90029.0,1.0,,34.0897134,-118.3029354
5537024004,1/7/2020,2020,13,5068 W ROMAINE ST,LOS ANGELES ,90029.0,3.0,,34.08828,-118.3027
5537024021,12/8/2020,2020,13,926 N KINGSLEY DR,LOS ANGELES ,90029.0,3.0,,34.087133,-118.3027639
5537024022,12/8/2020,2020,13,930 N KINGSLEY DR,LOS ANGELES ,90029.0,2.0,,34.0872,-118.30312
5537025019,11/17/2020,2020,13,900 N ARDMORE AVE,LOS ANGELES ,90029.0,4.0,,34.0863995,-118.3016386
5537025033,12/6/2022,2022,13,968 N ARDMORE AVE,LOS ANGELES ,90029.0,2.0,,34.088238,-118.3016043
5538003004,5/14/2020,2020,13,4901 W ROMAINE ST,LOS ANGELES ,90029.0,2.0,,34.0888108,-118.2983712
5538004031,6/19/2017,2017,13,956 N NORMANDIE AVE,LOS ANGELES ,90029.0,3.0,,34.0879956,-118.3001933
5538004034,6/19/2017,2017,13,972 N NORMANDIE AVE,LOS ANGELES ,90029.0,3.0,,34.0883633,-118.3001429
5538006010,5/29/2019,2019,13,936 N MARIPOSA AVE,LOS ANGELES ,90029.0,2.0,6.0,34.0873633,-118.2988316
5538015028,11/26/2008,2008,13,4401 W MELROSE AVE,Los Angeles ,90029.0,2.0,,34.0852077,-118.3060277
5538021001,3/4/2022,2022,13,4750 W SANTA MONICA BLVD,LOS ANGELES ,90029.0,1.0,,34.0906756,-118.2931829
5538022016,3/21/2018,2018,13,1020 N NEW HAMPSHIRE AVE,LOS ANGELES ,90029.0,4.0,,34.0901744,-118.2924331
5539006014,2/29/2016,2016,13,951 N HOOVER ST,LOS ANGELES ,90029.0,2.0,,34.0888643,-118.2847171
5539008021,11/14/2017,2017,13,4323 W BURNS AVE,LOS ANGELES ,90029.0,1.0,,34.0878101,-118.2877224
5539013009,6/5/2018,2018,13,4132 W NORMAL AVE,LOS ANGELES ,90029.0,3.0,,34.086506,-118.285255
5539013010,3/24/2016,2016,13,4136 W NORMAL AVE,LOS ANGELES ,90029.0,2.0,,34.086474,-118.2858303
5539019005,4/21/2023,2023,13,705 N HOOVER ST,LOS ANGELES ,90029.0,4.0,,34.08381019999999,-118.2846401
5539019007,11/13/2018,2018,13,3905 W MELROSE AVE,LOS ANGELES ,90029.0,4.0,,34.0852077,-118.3060277
5539019018,6/1/2023,2023,13,3926 W MARATHON ST,LOS ANGELES ,90029.0,4.0,,34.084487,-118.2854348
5539019021,11/29/2023,2023,13,3942 W MARATHON ST,LOS ANGELES ,90029.0,6.0,,34.084483,-118.2860306
5539028004,12/21/2016,2016,13,561 N HOOVER ST,LOS ANGELES ,90004.0,2.0,9.0,34.0811372,-118.2846798
5539034015,3/6/2024,2024,13,464 N WESTMORELAND AVE,LOS ANGELES ,90004.0,2.0,,34.0795353,-118.2877659
5539034021,9/13/2023,2023,13,445 N WESTMORELAND AVE,LOS ANGELES ,90004.0,3.0,,34.0791,-118.2882014
5540002022,8/14/2017,2017,13,1211 N MARIPOSA AVE,LOS ANGELES ,90029.0,2.0,3.0,34.093697,-118.2996847
5540009009,1/24/2019,2019,13,1111 N KENMORE AVE,LOS ANGELES ,90029.0,2.0,24.0,34.0912823,-118.2978083
5540009013,12/2/2020,2020,13,1145 N KENMORE AVE,LOS ANGELES ,90029.0,2.0,4.0,34.0921154,-118.2975498
5540015009,5/16/2018,2018,13,1243 N NEW HAMPSHIRE AVE,LOS ANGELES ,90029.0,5.0,,34.0946726,-118.293516
5540024013,10/27/2016,2016,13,1119 N BERENDO ST,LOS ANGELES ,90029.0,2.0,,34.0914653,-118.2942053
5540027004,10/16/2019,2019,13,1174 N KENMORE AVE,LOS ANGELES ,90029.0,2.0,,34.0929662,-118.2970198
5540027008,12/2/2021,2021,13,1154 N KENMORE AVE,LOS ANGELES ,90029.0,2.0,,34.0924579,-118.2970798
5542003009,1/11/2024,2024,4,1617 N HILLHURST AVE,LOS ANGELES ,90027.0,7.0,,34.1005982,-118.2876745
5542014023,5/8/2020,2020,13,4645 W MAUBERT AVE,LOS ANGELES ,90027.0,5.0,,34.0992545,-118.2908877
5542014026,5/8/2020,2020,13,4629 W MAUBERT AVE,LOS ANGELES ,90027.0,4.0,,34.0992609,-118.2901938
5542014031,5/8/2020,2020,13,4637 W MAUBERT AVE,LOS ANGELES ,90027.0,4.0,,34.099286,-118.2903709
5542015010,12/15/2014,2014,13,4618 W MAUBERT AVE,LOS ANGELES ,90027.0,4.0,,34.0988617,-118.2902791
5542018012,8/19/2016,2016,13,1269 N LYMAN PL,LOS ANGELES ,90029.0,4.0,,34.0952787,-118.2888264
5542019007,8/13/2007,2007,13,4652 W LA MIRADA AVE,Los Angeles ,90029.0,3.0,,34.09433670000001,-118.2905308
5542019029,10/11/2017,2017,13,4647 W LEXINGTON AVE,LOS ANGELES ,90029.0,3.0,,34.0937513,-118.2910038
5542021028,8/14/2018,2018,13,1227 N VIRGIL AVE,LOS ANGELES ,90029.0,2.0,,34.094287,-118.286906
5542021029,8/14/2018,2018,13,1221 N VIRGIL AVE,LOS ANGELES ,90029.0,2.0,,34.0941624,-118.2869047
5542026010,8/14/2018,2018,13,1134 N WESTMORELAND AVE,LOS ANGELES ,90029.0,2.0,,34.0918971,-118.2875296
5543002020,12/10/2019,2019,13,1517 N MARIPOSA AVE,LOS ANGELES ,90027.0,2.0,,34.0987572,-118.2997757
5543006011,8/23/2016,2016,13,1519 N KENMORE AVE,LOS ANGELES ,90027.0,3.0,,34.0987784,-118.2979071
5543008002,12/11/2017,2017,13,1650 N KENMORE AVE,LOS ANGELES ,90027.0,8.0,0.0,34.10126830000001,-118.2970795
5543008009,4/24/2018,2018,13,1642 N KENMORE AVE,LOS ANGELES ,90027.0,2.0,150.0,34.1010246,-118.2970902
5543008029,12/11/2017,2017,13,4918 W HOLLYWOOD BLVD,LOS ANGELES ,90027.0,4.0,0.0,34.1015299,-118.2968
5543015013,4/8/2022,2022,13,1423 N NEW HAMPSHIRE AVE,LOS ANGELES ,90027.0,2.0,,34.0973913,-118.2931787
5543016010,1/15/2020,2020,13,1317 N NEW HAMPSHIRE AVE,LOS ANGELES ,90027.0,4.0,,34.0961284,-118.2931773
5543016014,6/27/2022,2022,13,1335 N NEW HAMPSHIRE AVE,LOS ANGELES ,90027.0,2.0,,34.096549,-118.2931552
5543016018,1/15/2020,2020,13,1323 N NEW HAMPSHIRE AVE,LOS ANGELES ,90027.0,2.0,,34.0962654,-118.2931773
5543024001,2/10/2021,2021,13,1442 N MARIPOSA AVE,LOS ANGELES ,90027.0,6.0,,34.0977874,-118.2992938
5543024019,9/22/2015,2015,13,1420 N MARIPOSA AVE,LOS ANGELES ,90027.0,2.0,,34.0972171,-118.2992104
5543025001,1/19/2022,2022,13,1301 N ALEXANDRIA AVE,LOS ANGELES ,90027.0,3.0,,34.0954758,-118.2986091
5543027002,12/17/2021,2021,13,1341 N MARIPOSA AVE,LOS ANGELES ,90027.0,3.0,,34.0965173,-118.2996955
5543027013,6/10/2020,2020,13,1309 N MARIPOSA AVE,LOS ANGELES ,90027.0,4.0,,34.095576,-118.299746
5544002062,6/5/2019,2019,13,1750 N WILTON PL,HOLLYWOOD ,90028.0,3.0,,34.1032656,-118.3133702
5544003021,6/6/2023,2023,13,5600 W FRANKLIN AVE,HOLLYWOOD ,90028.0,4.0,,34.1051405,-118.3109655
5544004015,5/12/2021,2021,13,1823 N WESTERN AVE,HOLLYWOOD ,90027.0,1.0,,34.1041481,-118.3095927
5544005010,6/16/2016,2016,13,1746 N GARFIELD PL,HOLLYWOOD ,90028.0,2.0,,34.1012181,-118.325739
5544006025,2/22/2019,2019,13,5440 W FRANKLIN AVE,LOS ANGELES ,90027.0,2.0,,34.1464892,-118.3446051
5544011019,11/15/2022,2022,4,1717 N WINONA BLVD,LOS ANGELES ,90027.0,4.0,,34.1023288,-118.3024621
5544013008,11/20/2014,2014,13,5107 W HAROLD WAY,LOS ANGELES ,90027.0,2.0,,34.099595,-118.3008854
5544016026,9/12/2022,2022,13,1535 N KINGSLEY DR,LOS ANGELES ,90027.0,2.0,,34.0993023,-118.3035332
5544016029,8/26/2021,2021,13,1553 N KINGSLEY DR,LOS ANGELES ,90027.0,2.0,,34.0997603,-118.3035146
5544017013,9/10/2009,2009,13,1554 N HOBART BLVD,Los Angeles ,90027.0,11.0,,34.0996604,-118.3052021
5544025007,8/19/2015,2015,13,5517 W CARLTON WAY,HOLLYWOOD ,90028.0,3.0,,34.1006409,-118.3098181
5544026010,6/25/2018,2018,13,1655 N ST ANDREWS PL,HOLLYWOOD ,90028.0,14.0,,34.1008355,-118.3116267
5544030008,6/20/2018,2018,13,5645 W FERNWOOD AVE,HOLLYWOOD ,90028.0,12.0,,34.1012181,-118.325739
5544033016,6/18/2019,2019,13,1341 1/2 N HOBART BLVD,LOS ANGELES ,90027.0,10.0,,34.0961981,-118.3058652
5544033045,7/8/2016,2016,13,5314 W SUNSET BLVD,LOS ANGELES ,90027.0,17.0,,34.0978145,-118.3062158
5544038027,1/9/2024,2024,13,1340 N KINGSLEY DR,LOS ANGELES ,90027.0,2.0,,34.0963795,-118.3028661
5545002017,9/16/2016,2016,13,6044 W CARLOS AVE,HOLLYWOOD ,90028.0,3.0,,34.10291,-118.32155
